# stiffnessNum
 3.807e+10  1.241e+10  1.260e+10 -6.805e+07 -2.706e+08 -1.422e+08
 1.240e+10  3.770e+10  1.246e+10 -4.214e+07 -4.941e+07 -4.841e+07
 1.259e+10  1.246e+10  3.787e+10 -1.361e+08 -1.084e+08 -2.938e+07
-6.785e+07 -4.239e+07 -1.346e+08  1.256e+10 -3.670e+07 -8.585e+07
-2.646e+08 -4.350e+07 -1.043e+08 -3.422e+07  1.275e+10 -4.396e+07
-1.395e+08 -4.896e+07 -3.009e+07 -8.484e+07 -4.146e+07  1.258e+10

# stiffnessTheor
 3.959e+10  1.290e+10  1.309e+10 -3.428e+07 -3.079e+08 -1.086e+08
 1.290e+10  3.903e+10  1.291e+10 -3.655e+07 -5.825e+07 -3.382e+07
 1.309e+10  1.291e+10  3.940e+10 -1.469e+08 -1.518e+08 -4.466e+07
-3.428e+07 -3.655e+07 -1.469e+08  1.303e+10 -4.483e+07 -5.872e+07
-3.079e+08 -5.825e+07 -1.518e+08 -4.483e+07  1.321e+10 -3.448e+07
-1.086e+08 -3.382e+07 -4.466e+07 -5.872e+07 -3.448e+07  1.302e+10

# sumladiv3v
2.61086893561
