 6.606e+10  4.341e+08  4.034e+08  3.629e+07  1.253e+07  8.705e+07
 4.341e+08  6.603e+10  4.022e+08  4.148e+07  5.247e+07  1.892e+07
 4.034e+08  4.022e+08  6.606e+10  8.763e+05  6.800e+07  1.281e+08
 3.629e+07  4.148e+07  8.763e+05  3.281e+10  4.649e+07  3.020e+07
 1.253e+07  5.247e+07  6.800e+07  4.649e+07  3.285e+10  2.134e+07
 8.705e+07  1.892e+07  1.281e+08  3.020e+07  2.134e+07  3.283e+10
