# stiffnessNum
 1.546e+11  5.126e+10  5.105e+10  2.621e+08  1.350e+09 -3.294e+08
 5.125e+10  1.561e+11  5.181e+10 -2.339e+08 -1.101e+06  3.136e+08
 5.106e+10  5.181e+10  1.542e+11 -6.403e+07  7.103e+08  1.986e+07
 2.559e+08 -2.441e+08 -6.452e+07  5.261e+10  1.216e+08 -3.355e+07
 1.342e+09 -1.522e+07  7.083e+08  1.177e+08  5.196e+10  2.250e+08
-3.095e+08  3.102e+08 -4.541e+06 -2.537e+07  2.261e+08  5.211e+10

# stiffnessTheor
 1.571e+11  5.182e+10  5.163e+10  2.676e+08  1.167e+09 -2.623e+08
 5.182e+10  1.585e+11  5.228e+10 -3.127e+08 -4.316e+07  3.881e+08
 5.163e+10  5.228e+10  1.565e+11 -8.754e+07  5.759e+08  7.347e+07
 2.676e+08 -3.127e+08 -8.754e+07  5.359e+10  7.397e+07 -3.891e+07
 1.167e+09 -4.316e+07  5.759e+08  7.397e+07  5.293e+10  2.673e+08
-2.623e+08  3.881e+08  7.347e+07 -3.891e+07  2.673e+08  5.312e+10

# sumladiv3v
10.4474880903
