# stiffnessNum
 3.800e+10  1.244e+10  1.263e+10 -6.698e+07 -2.689e+08 -1.424e+08
 1.244e+10  3.763e+10  1.249e+10 -4.004e+07 -4.600e+07 -5.042e+07
 1.263e+10  1.249e+10  3.779e+10 -1.337e+08 -1.055e+08 -2.946e+07
-6.692e+07 -4.012e+07 -1.333e+08  1.251e+10 -3.576e+07 -8.523e+07
-2.672e+08 -4.435e+07 -1.043e+08 -3.507e+07  1.269e+10 -4.245e+07
-1.417e+08 -5.058e+07 -2.966e+07 -8.495e+07 -4.175e+07  1.253e+10

# stiffnessTheor
 3.952e+10  1.294e+10  1.312e+10 -3.437e+07 -3.080e+08 -1.086e+08
 1.294e+10  3.896e+10  1.294e+10 -3.636e+07 -5.841e+07 -3.366e+07
 1.312e+10  1.294e+10  3.933e+10 -1.470e+08 -1.515e+08 -4.478e+07
-3.437e+07 -3.636e+07 -1.470e+08  1.297e+10 -4.482e+07 -5.854e+07
-3.080e+08 -5.841e+07 -1.515e+08 -4.482e+07  1.316e+10 -3.443e+07
-1.086e+08 -3.366e+07 -4.478e+07 -5.854e+07 -3.443e+07  1.297e+10

# sumladiv3v
2.61086893561
