   0.000000e+00  -6.155200e+06   1.672500e+01  -1.917400e+01
  -3.500000e-05  -6.955800e+06   4.305500e-10   2.152700e-10
  -7.000000e-05  -7.756400e+06  -4.305500e-10  -4.305500e-10
  -1.050000e-04  -8.556900e+06  -8.610900e-10  -4.305500e-10
  -1.400000e-04  -9.357500e+06   0.000000e+00   0.000000e+00
  -1.750000e-04  -1.015800e+07   0.000000e+00   0.000000e+00
  -2.100000e-04  -1.095900e+07   8.610900e-10   8.610900e-10
  -2.450000e-04  -1.175900e+07   0.000000e+00   0.000000e+00
  -2.800000e-04  -1.256000e+07   8.610900e-10   8.610900e-10
  -3.150000e-04  -1.336000e+07  -8.610900e-10  -8.610900e-10
  -3.500000e-04  -1.416100e+07   0.000000e+00   0.000000e+00
  -3.850000e-04  -1.496200e+07  -8.610900e-10  -8.610900e-10
  -4.200000e-04  -1.576200e+07   0.000000e+00   0.000000e+00
  -4.550000e-04  -1.656300e+07  -8.610900e-10  -8.610900e-10
  -4.900000e-04  -1.736300e+07  -8.610900e-10  -8.610900e-10
  -5.250000e-04  -1.816400e+07  -8.610900e-10  -8.610900e-10
  -5.600000e-04  -1.896400e+07   0.000000e+00   0.000000e+00
  -5.950000e-04  -1.976500e+07   8.610900e-10   8.610900e-10
  -6.300000e-04  -2.056600e+07  -8.610900e-10  -8.610900e-10
  -6.650000e-04  -2.136600e+07   8.610900e-10   8.610900e-10
  -7.000000e-04  -2.216700e+07   1.722200e-09   1.722200e-09
  -7.350000e-04  -2.296700e+07   0.000000e+00   0.000000e+00
  -7.700000e-04  -2.376800e+07   0.000000e+00   0.000000e+00
  -8.050000e-04  -2.456800e+07   8.610900e-10   8.610900e-10
  -8.400000e-04  -2.536900e+07   1.722200e-09   1.722200e-09
  -8.750000e-04  -2.617000e+07   8.610900e-10   8.610900e-10
  -9.100000e-04  -2.697000e+07   0.000000e+00   0.000000e+00
  -9.450000e-04  -2.761000e+07  -2.066300e+01  -2.066300e+01
  -9.800000e-04  -2.573400e+07  -1.847100e+01  -1.847100e+01
  -1.015000e-03  -2.405900e+07  -1.692400e+01  -1.692400e+01
  -1.050000e-03  -2.254900e+07  -1.488800e+01  -1.488800e+01
  -1.085000e-03  -2.117900e+07  -1.378600e+01  -1.378600e+01
  -1.120000e-03  -1.992800e+07  -1.222900e+01  -1.222900e+01
  -1.155000e-03  -1.878000e+07  -1.087900e+01  -1.087900e+01
  -1.190000e-03  -1.772300e+07  -1.017100e+01  -1.017100e+01
  -1.225000e-03  -1.674500e+07  -9.092600e+00  -9.092600e+00
  -1.260000e-03  -1.583900e+07  -8.143700e+00  -8.143700e+00
  -1.295000e-03  -1.499500e+07  -7.305800e+00  -7.305800e+00
  -1.330000e-03  -1.420900e+07  -6.563600e+00  -6.563600e+00
  -1.365000e-03  -1.347500e+07  -6.189900e+00  -6.189900e+00
  -1.400000e-03  -1.278800e+07  -5.574900e+00  -5.574900e+00
  -1.435000e-03  -1.214400e+07  -5.026000e+00  -5.026000e+00
  -1.470000e-03  -1.153900e+07  -4.535400e+00  -4.535400e+00
  -1.505000e-03  -1.097000e+07  -4.096100e+00  -4.096100e+00
  -1.540000e-03  -1.043500e+07  -3.702200e+00  -3.702200e+00
  -1.575000e-03  -9.929800e+06  -3.511100e+00  -3.511100e+00
  -1.610000e-03  -9.453600e+06  -3.177800e+00  -3.177800e+00
  -1.645000e-03  -9.003800e+06  -2.877800e+00  -2.877800e+00
  -1.680000e-03  -8.578600e+06  -2.607600e+00  -2.607600e+00
  -1.715000e-03  -8.176400e+06  -2.363900e+00  -2.363900e+00
  -1.750000e-03  -7.795500e+06  -2.144000e+00  -2.144000e+00
  -1.785000e-03  -7.434600e+06  -1.945400e+00  -1.945400e+00
  -1.820000e-03  -7.092400e+06  -1.851800e+00  -1.851800e+00
  -1.855000e-03  -6.767800e+06  -1.681600e+00  -1.681600e+00
  -1.890000e-03  -6.459700e+06  -1.527600e+00  -1.527600e+00
  -1.925000e-03  -6.167000e+06  -1.388100e+00  -1.388100e+00
  -1.960000e-03  -5.888900e+06  -1.261700e+00  -1.261700e+00
  -1.995000e-03  -5.624500e+06  -1.147200e+00  -1.147200e+00
  -2.030000e-03  -5.373000e+06  -1.043400e+00  -1.043400e+00
  -2.065000e-03  -5.133700e+06  -9.491800e-01  -9.491800e-01
  -2.100000e-03  -4.905900e+06  -9.057900e-01  -9.057900e-01
  -2.135000e-03  -4.689000e+06  -8.244100e-01  -8.244100e-01
  -2.170000e-03  -4.482400e+06  -7.504900e-01  -7.504900e-01
