# stiffnessNum
 6.033e+13 -3.012e+13 -3.017e+13 -1.597e+11 -4.772e+11  5.106e+11
-3.014e+13  6.052e+13 -3.033e+13  3.925e+11  8.187e+10 -3.783e+11
-3.015e+13 -3.035e+13  6.054e+13 -2.329e+11  3.958e+11 -1.323e+11
-1.557e+11  3.051e+11 -1.495e+11  4.452e+13 -5.598e+10  8.556e+11
-5.611e+11  9.330e+10  4.682e+11 -1.744e+10  4.459e+13 -3.461e+11
 5.383e+11 -4.179e+11 -1.204e+11  7.841e+11 -3.404e+11  4.360e+13

# stiffnessTheor
 6.748e+13 -3.358e+13 -3.385e+13 -1.392e+11 -3.964e+11  2.327e+11
-3.358e+13  6.728e+13 -3.365e+13  3.180e+11  3.823e+11 -2.084e+11
-3.385e+13 -3.365e+13  6.754e+13 -1.790e+11  1.436e+10 -2.416e+10
-1.392e+11  3.180e+11 -1.790e+11  4.960e+13  1.179e+11  6.674e+11
-3.964e+11  3.823e+11  1.436e+10  1.179e+11  4.981e+13 -2.626e+11
 2.327e+11 -2.084e+11 -2.416e+10  6.674e+11 -2.626e+11  4.947e+13

# sumladiv3v
1.84128661899
