# stiffnessNum
 3.719e+13 -1.848e+13 -1.845e+13 -9.812e+10 -1.082e+11  1.362e+11
-1.848e+13  3.742e+13 -1.868e+13  8.338e+10 -1.173e+10 -1.003e+11
-1.845e+13 -1.868e+13  3.739e+13  1.468e+10  1.218e+11 -3.579e+10
-9.569e+10  6.932e+10  2.629e+10  2.768e+13 -1.440e+10  2.096e+11
-1.735e+11 -1.202e+10  1.873e+11 -7.435e+09  2.776e+13 -9.138e+10
 1.417e+11 -1.046e+11 -3.691e+10  1.443e+11 -9.863e+10  2.793e+13

# stiffnessTheor
 3.798e+13 -1.889e+13 -1.883e+13 -9.758e+10 -1.147e+11  1.321e+11
-1.889e+13  3.822e+13 -1.907e+13  8.978e+10  1.574e+10 -1.051e+11
-1.883e+13 -1.907e+13  3.815e+13  7.669e+09  1.007e+11 -2.679e+10
-9.758e+10  8.978e+10  7.669e+09  2.827e+13 -8.759e+09  1.695e+11
-1.147e+11  1.574e+10  1.007e+11 -8.759e+09  2.832e+13 -1.096e+11
 1.321e+11 -1.051e+11 -2.679e+10  1.695e+11 -1.096e+11  2.845e+13

# sumladiv3v
10.4474880903
