# stiffnessNum
 2.005e+12 -9.700e+11 -1.004e+12 -4.686e+10 -1.430e+10  9.005e+10
-9.705e+11  2.204e+12 -1.202e+12  3.978e+10  2.714e+10 -3.814e+10
-1.003e+12 -1.203e+12  2.236e+12  6.962e+09 -1.320e+10 -5.147e+10
-4.726e+10  4.033e+10  6.781e+09  1.427e+12  2.722e+10 -2.219e+10
-1.434e+10  2.708e+10 -1.311e+10  2.558e+10  1.423e+12 -5.044e+10
 8.887e+10 -3.706e+10 -5.139e+10 -2.269e+10 -4.995e+10  1.460e+12

# stiffnessTheor
 4.485e+12 -2.238e+12 -2.216e+12 -4.877e+10 -6.636e+10  3.727e+10
-2.238e+12  4.564e+12 -2.295e+12  5.676e+10  4.341e+10 -1.843e+10
-2.216e+12 -2.295e+12  4.540e+12 -7.913e+09  2.283e+10 -1.855e+10
-4.877e+10  5.676e+10 -7.913e+09  3.248e+12  7.430e+09  3.250e+10
-6.636e+10  4.341e+10  2.283e+10  7.430e+09  3.294e+12 -4.168e+10
 3.727e+10 -1.843e+10 -1.855e+10  3.250e+10 -4.168e+10  3.370e+12

# sumladiv3v
1.22730276283
