 2.742e+11  8.358e+08  6.331e+08  3.464e+08  3.728e+07  3.342e+08
 8.358e+08  2.740e+11  8.563e+08  5.210e+08  1.341e+09  5.424e+06
 6.331e+08  8.563e+08  2.775e+11  6.313e+07  1.268e+09  2.348e+08
 3.464e+08  5.210e+08  6.313e+07  1.367e+11  1.205e+08  7.079e+08
 3.728e+07  1.341e+09  1.268e+09  1.205e+08  1.375e+11  2.908e+08
 3.342e+08  5.424e+06  2.348e+08  7.079e+08  2.908e+08  1.375e+11
