# numberOfParticles		packingFraction
54	0.632615848817
110	0.619876198927
145	0.617429539104
198	0.619904575221
254	0.618809460053
297	0.622933248728
358	0.615653184926
392	0.619501359228
450	0.618760595212
468	0.614149752082
547	0.614340972567
593	0.614976423211
650	0.613277135225
689	0.615835039703
744	0.616024875884
776	0.617079514732
859	0.614915778829
869	0.616945723594
926	0.613502965027
969	0.613670595506
1024	0.617360099394
1067	0.615958411262
1130	0.61185404947
1158	0.611621735472
1223	0.612513703266
1253	0.616862865602
1330	0.612953067497
1379	0.611467206688
1379	0.610543796848
1427	0.613776612089
1495	0.610699344211
1487	0.612125592544
1576	0.615990537562
1685	0.612629281606
1648	0.614309699212
1757	0.610740669705
1755	0.613311293135
1833	0.613073696859
1865	0.613946146688
1950	0.614735184053
1952	0.612363378737
2004	0.61178170141
2115	0.613524852186
2050	0.614883377184
2148	0.613351878285
2219	0.611011708793
2135	0.613054687118
2256	0.612947216128
2330	0.612139694972
2430	0.612226502739
2417	0.612414259452
2505	0.609690060194
2459	0.611766108368
2570	0.612039585837
2584	0.611568223285
2562	0.610325414613
2755	0.613665121895
2696	0.611908455448
2847	0.612538805401
2914	0.612728134549
2964	0.613552458829
2940	0.612963406646
3015	0.610228141989
3004	0.610875092583
3061	0.613636315659
3039	0.613453862825
3168	0.610427706175
3199	0.610460126081
3245	0.610439895771
3330	0.613828653451
3425	0.61047479419
3441	0.61346496959
3444	0.61263451407
3372	0.611280702761
3526	0.611317873749
3504	0.612082664802
3562	0.611503221922
3721	0.61219680238
3764	0.613070996707
3747	0.61158438291
52	0.621844039083
103	0.624716301222
152	0.622706601929
196	0.616156340292
249	0.620692164958
289	0.622283373661
355	0.616686662267
387	0.618868738827
445	0.618005849927
470	0.615119289527
519	0.615142482807
588	0.615400663527
646	0.613277502448
696	0.615607775341
736	0.612564560014
794	0.617226807108
845	0.616631933407
860	0.61611414575
876	0.615035791498
999	0.614340063867
1066	0.612346291414
1084	0.616265627314
1135	0.616223711285
1183	0.619013693309
1187	0.614965699903
1219	0.616755489465
1319	0.614285684513
1355	0.614421585094
1411	0.615193464395
1419	0.614560948892
1444	0.6151644882
1496	0.612325721333
1490	0.614407837105
1626	0.61503259991
1687	0.614328179845
1672	0.615724760445
1819	0.612580665353
1878	0.613069567414
1950	0.613609505653
1979	0.612912780724
1974	0.61325122859
1992	0.612269109247
2074	0.61390992375
2103	0.611231836752
2124	0.613405768454
2155	0.612395472164
2113	0.612354749573
2206	0.613027715725
2359	0.611827144125
2344	0.613340030237
2388	0.611001570304
2532	0.613341649865
2510	0.614671077922
2588	0.613413440139
2600	0.612783374649
2712	0.611104629085
2745	0.613639130678
2641	0.612774487773
2835	0.613228543095
2860	0.612988487996
2959	0.611884934044
3015	0.613537744432
2966	0.611602647698
2942	0.611415806438
3163	0.611511664625
3024	0.612937844148
3048	0.611832911356
3145	0.615282687817
3222	0.612240071755
3290	0.611827394998
3344	0.611010121708
3320	0.6112230099
3493	0.611682893139
3475	0.612394573811
3540	0.61123749239
3537	0.611927636206
3684	0.61091699517
3678	0.611034385564
3880	0.612141443224
3740	0.612303385543
53	0.619776185411
102	0.62871785275
148	0.621969343336
188	0.6165662388
246	0.615770455859
291	0.616533980494
344	0.617194974732
385	0.619146807601
444	0.612414823625
494	0.616238205758
545	0.618374516093
587	0.618366873822
669	0.613159491674
679	0.61419318512
740	0.616030975208
766	0.6160478495
832	0.616502786158
901	0.614397321373
959	0.615271717352
991	0.611936543056
1016	0.614527019853
1065	0.614215913799
1125	0.615865412185
1193	0.614518626534
1233	0.616533385847
1258	0.614878821485
1294	0.614085024218
1341	0.613613448716
1326	0.615472012677
1496	0.615021910069
1429	0.612725122332
1585	0.616367387838
1595	0.613390399407
1626	0.613673472093
1670	0.613407004565
1714	0.614244385229
1748	0.615574928579
1769	0.61336645277
1925	0.610973892882
1961	0.613000598466
1896	0.613065977074
2042	0.612001002633
2080	0.616091170041
2192	0.611909962808
2180	0.611953915143
2208	0.61274602198
2213	0.614421920945
2310	0.613811600344
2347	0.613341303151
2364	0.612981985738
2459	0.612539918828
2515	0.610463318152
2435	0.613142654411
2570	0.610886586421
2641	0.612007615643
2666	0.614203311581
2733	0.61433026323
2677	0.612289580378
2814	0.612195031207
2822	0.611327333961
2858	0.612306249472
2902	0.610504215073
2919	0.611931118584
3113	0.611629826546
3064	0.612589991167
3154	0.610073850535
3179	0.611080281761
3206	0.610778525064
3319	0.61333652983
3253	0.611222661595
3422	0.611335698075
3448	0.611094801331
3522	0.611766929718
3482	0.614746269834
3593	0.611794065606
3602	0.612159162177
3548	0.612257243689
3569	0.611650388252
3719	0.611406409229
3862	0.610064928306
