# stiffnessNum
 1.168e+10  5.918e+09  5.723e+09  1.849e+08  1.251e+08  6.602e+07
 5.915e+09  1.225e+10  5.864e+09 -1.351e+07 -5.727e+07  2.205e+08
 5.713e+09  5.855e+09  1.090e+10  1.847e+08 -9.227e+07 -1.244e+08
 1.851e+08 -2.024e+07  1.849e+08  3.077e+09 -2.657e+05 -6.792e+07
 1.180e+08 -5.414e+07 -9.169e+07 -3.462e+06  2.867e+09  8.283e+07
 7.040e+07  2.241e+08 -1.296e+08 -6.649e+07  8.246e+07  2.886e+09

# stiffnessTheor
 1.847e+10  6.194e+09  6.132e+09  1.350e+08  1.232e+08  4.082e+07
 6.194e+09  1.862e+10  6.350e+09 -1.178e+08 -1.201e+08  1.949e+08
 6.132e+09  6.350e+09  1.760e+10  6.118e+07 -1.236e+08  5.134e+07
 1.350e+08 -1.178e+08  6.118e+07  6.365e+09  5.141e+07 -1.202e+08
 1.232e+08 -1.201e+08 -1.236e+08  5.141e+07  6.147e+09  1.350e+08
 4.082e+07  1.949e+08  5.134e+07 -1.202e+08  1.350e+08  6.209e+09

# sumladiv3v
1.22730276283
