# dmg1		dmg2		dmg3		i		strain		stress
0.0	0.0	0.0	80	-6.7461923409e-05	-2311276.35178
0.0	0.0	0.0	160	-0.000134923846818	-4625353.87854
1.16682273863e-05	-3.88940912763e-06	-3.88940912935e-06	240	-0.000202385770227	-6938362.96306
9.49459700336e-05	1.94051876667e-06	-4.77068325925e-05	320	-0.000269847693636	-9253368.85448
0.00049029619342	0.000182451229527	-0.00032549187992	400	-0.000337309617045	-11545973.7873
0.00178453477293	0.00105432461313	-0.0013622565012	480	-0.000404771540454	-13741311.2476
0.00423947661493	0.00319782031754	-0.00354455545478	560	-0.000472233463863	-15822771.6473
0.00792830844551	0.00649706732264	-0.00683288459483	640	-0.000539695387272	-17813445.3882
0.0127409669707	0.0108266904624	-0.0110852432487	720	-0.000607157310681	-19722637.1878
0.0183877950199	0.0161466019254	-0.0161343051577	800	-0.00067461923409	-21564083.5936
0.024959110138	0.0222370899457	-0.0218905169579	880	-0.0007420811575	-23336550.2411
0.0321427324834	0.029265887012	-0.0282592695317	960	-0.000809543080909	-25044436.2216
0.0401234398717	0.0369819815406	-0.0351765328124	1040	-0.000877005004318	-26692520.9404
0.050218799283	0.0452912475968	-0.0430197899154	1120	-0.000944466927727	-28242160.9331
0.061608049372	0.0547693117697	-0.0515825867533	1200	-0.00101192885114	-29686330.8406
0.0726150676458	0.0662978676924	-0.0605913166568	1280	-0.00107939077454	-31050520.9418
0.0850923309349	0.0772089297657	-0.0696984397198	1360	-0.00114685269795	-32392058.7656
0.0985647590729	0.0907260957954	-0.0800136390984	1440	-0.00121431462136	-33560731.5745
0.111651588287	0.104890753896	-0.0902549820405	1520	-0.00128177654477	-34720633.8804
0.124779271963	0.117098955889	-0.0997013719484	1600	-0.00134923846818	-35922177.6263
0.142041200839	0.133350676732	-0.111488392583	1680	-0.00141670039159	-36797324.0524
0.15831214835	0.148154775452	-0.122335047284	1760	-0.001484162315	-37738195.5319
0.176152338486	0.163881470532	-0.133650759593	1840	-0.00155162423841	-38530470.1098
0.198533851727	0.184658779151	-0.147100117491	1920	-0.00161908616182	-38859969.4459
0.219989230873	0.200398567133	-0.158130330427	2000	-0.00168654808523	-39333609.1071
0.242072531499	0.217946828979	-0.169504068991	2080	-0.00175401000864	-39619231.3529
0.266442157302	0.239944727229	-0.182106866709	2160	-0.00182147193204	-39475589.8785
0.298314686804	0.268238858945	-0.1962515119	2240	-0.00188893385545	-38514987.4623
0.329367303136	0.291505813343	-0.207904898237	2320	-0.00195639577886	-37567026.0506
0.356838701643	0.316475934712	-0.21849089804	2400	-0.00202385770227	-36435128.5474
0.384849978255	0.338068565789	-0.226566013881	2480	-0.00209131962568	-35312612.0032
0.405207054054	0.359851679089	-0.231235424059	2560	-0.00215878154909	-34111215.6058
0.42673455093	0.38195565776	-0.23421989023	2640	-0.0022262434725	-32386332.8199
0.449507998818	0.402752321292	-0.235371721288	2720	-0.00229370539591	-30503983.4603
0.471182485375	0.423051159446	-0.23461583987	2800	-0.00236116731932	-27998042.3466
0.490411511877	0.442814937681	-0.230019912748	2880	-0.00242862924273	-25479730.9503
0.504309391754	0.458724808019	-0.22683252137	2960	-0.00249609116613	-23439639.424
0.514680052417	0.47223918174	-0.222617973421	3040	-0.00256355308954	-21701787.6504
0.524087158766	0.483476033313	-0.218816326011	3120	-0.00263101501295	-20094601.6982
0.532428664122	0.494133153314	-0.215329729159	3200	-0.00269847693636	-18352970.1542
0.541211617147	0.50302502298	-0.209628738618	3280	-0.00276593885977	-16431134.7567
0.548085863194	0.511434913873	-0.202128729266	3360	-0.00283340078318	-14611449.8586
0.553379332551	0.518723116211	-0.19591252702	3440	-0.00290086270659	-13177298.3458
0.557411811061	0.525057142941	-0.188318605619	3520	-0.00296832463	-11994988.6847
0.56002439688	0.530751644561	-0.181890201029	3600	-0.00303578655341	-10976191.9216
0.56171838463	0.534514801268	-0.177478831781	3680	-0.00310324847682	-10358665.2747
0.562909384806	0.53741209395	-0.173547183361	3760	-0.00317071040023	-9786114.60906
0.563722784724	0.540110121565	-0.169844829387	3840	-0.00323817232363	-9290764.2433
0.564875819962	0.542189210376	-0.163797478242	3920	-0.00330563424704	-8592125.075
0.565804794475	0.543086930568	-0.15854747321	4000	-0.00337309617045	-7956788.43232
