 4.608e+10  4.107e+08  4.350e+08  5.098e+07  4.337e+07 -1.237e+07
 4.107e+08  4.528e+10  4.190e+08  6.974e+07  6.283e+07  4.827e+05
 4.350e+08  4.190e+08  4.568e+10 -2.257e+07  1.335e+08 -2.054e+07
 5.098e+07  6.974e+07 -2.257e+07  2.255e+10  3.899e+07  4.198e+07
 4.337e+07  6.283e+07  1.335e+08  3.899e+07  2.245e+10  8.992e+07
-1.237e+07  4.827e+05 -2.054e+07  4.198e+07  8.992e+07  2.273e+10
