# eps		i		sigma		t
0.000647371309985	7300	526913.759404	0.00161842827459
0.000638503209848	7200	540589.618412	0.00159625802426
0.000629635109712	7100	548778.596677	0.00157408777392
0.000620767009575	7000	552652.634538	0.00155191752358
0.000611898909438	6900	565358.11375	0.00152974727324
0.000603030809301	6800	579192.66115	0.00150757702291
0.000594162709165	6700	590724.740294	0.00148540677257
0.000585294609028	6600	599872.560467	0.00146323652223
0.000576426508891	6500	610837.631469	0.0014410662719
0.000567558408754	6400	616491.751329	0.00141889602156
0.000558690308617	6300	625611.085693	0.00139672577122
0.000549822208481	6200	639564.015059	0.00137455552089
0.000540954108344	6100	651477.166302	0.00135238527055
0.000532086008207	6000	663826.171422	0.00133021502021
0.00052321790807	5900	676756.875062	0.00130804476988
0.000514349807933	5800	696372.380086	0.00128587451954
0.000505481707797	5700	712704.978462	0.0012637042692
0.00049661360766	5600	718184.279882	0.00124153401887
0.000487745507523	5500	736738.146987	0.00121936376853
0.000478877407386	5400	758089.766284	0.00119719351819
0.000470009307249	5300	768894.314349	0.00117502326785
0.000461141207113	5200	787785.619933	0.00115285301752
0.000452273106976	5100	815475.57222	0.00113068276718
0.000443405006839	5000	829854.004569	0.00110851251684
0.000434536906702	4900	843136.735896	0.00108634226651
0.000425668806566	4800	876495.88803	0.00106417201617
0.000416800706429	4700	895973.454004	0.00104200176583
0.000407932606292	4600	910650.484461	0.0010198315155
0.000399064506155	4500	940975.756611	0.00099766126516
0.000390196406018	4400	968623.003831	0.000975491014823
0.000381328305882	4300	983351.83577	0.000953320764486
0.000372460205745	4200	1021915.14808	0.000931150514149
0.000363592105608	4100	1055136.60206	0.000908980263812
0.000354724005471	4000	1066155.78718	0.000886810013475
0.000345855905335	3900	1100131.41958	0.000864639763138
0.000336987805198	3800	1140102.73877	0.000842469512802
0.000328119705061	3700	1154347.41219	0.000820299262465
0.000319251604924	3600	1188846.97615	0.000798129012128
0.000310383504788	3500	1239601.75645	0.000775958761791
0.000301515404651	3400	1256306.14599	0.000753788511454
0.000292647304514	3300	1280257.92021	0.000731618261117
0.000283779204377	3200	1346622.56409	0.00070944801078
0.00027491110424	3100	1382272.71231	0.000687277760443
0.000266043004103	3000	1397105.81343	0.000665107510106
0.000257174903967	2900	1468025.17508	0.00064293725977
0.00024830680383	2800	1534326.28939	0.000620767009433
0.000239438703693	2700	1549301.01883	0.000598596759096
0.000230570603556	2600	1614906.07593	0.000576426508759
0.000221702503419	2500	1734352.50231	0.000554256258422
0.000212834403283	2400	1817193.17682	0.000532086008085
0.000203966303146	2300	1895232.67993	0.000509915757748
0.000195098203009	2200	2046690.05174	0.000487745507411
0.000186230102872	2100	2246961.71028	0.000465575257075
0.000177362002736	2000	2406075.03709	0.000443405006738
0.000168493902599	1900	2527142.43673	0.000421234756401
0.000159625802462	1800	2628422.56279	0.000399064506064
0.000150757702325	1700	2665754.32638	0.000376894255727
0.000141889602189	1600	2652061.02001	0.00035472400539
0.000133021502052	1500	2599338.65929	0.000332553755053
0.000124153401915	1400	2530259.34645	0.000310383504716
0.000115285301778	1300	2439095.25164	0.000288213254379
0.000106417201641	1200	2322714.94546	0.000266043004043
9.75491015047e-05	1100	2184956.66214	0.000243872753706
8.86810013678e-05	1000	2027233.41036	0.000221702503369
7.98129012309e-05	900	1849031.84982	0.000199532253032
7.09448010943e-05	800	1656147.29292	0.000177362002695
6.20767009576e-05	700	1453040.18007	0.000155191752358
5.32086008207e-05	600	1242866.60272	0.000133021502021
4.43405006838e-05	500	1038210.4205	0.000110851251684
3.54724005471e-05	400	833994.931265	8.86810013475e-05
2.66043004105e-05	300	623093.708699	6.65107510106e-05
1.77362002736e-05	200	415905.411016	4.43405006738e-05
8.86810013667e-06	100	205452.73339	2.21702503369e-05
0.0	0	0.0	0.0
0.0	0	0.0	0.0
-6.65107510142e-05	100	-1540834.48049	2.21702503369e-05
-0.000133021502028	200	-3119050.08844	4.43405006738e-05
-0.000199532253043	300	-4672470.88224	6.65107510106e-05
-0.000266043004057	400	-6248971.78983	8.86810013475e-05
-0.000332553755071	500	-7762753.77441	0.000110851251684
-0.000399064506085	600	-9250072.95498	0.000133021502021
-0.000465575257099	700	-10754832.4011	0.000155191752358
-0.000532086008114	800	-12149816.6944	0.000177362002695
-0.000598596759128	900	-13446397.7133	0.000199532253032
-0.000665107510142	1000	-14732620.6895	0.000221702503369
-0.000731618261156	1100	-15874061.2981	0.000243872753706
-0.00079812901217	1200	-17029677.6677	0.000266043004043
-0.000864639763185	1300	-18056175.1624	0.000288213254379
-0.000931150514199	1400	-19096308.8402	0.000310383504716
-0.000997661265213	1500	-20029385.8499	0.000332553755053
-0.00106417201623	1600	-20935650.1434	0.00035472400539
-0.00113068276724	1700	-21810655.005	0.000376894255727
-0.00119719351826	1800	-22577872.425	0.000399064506064
-0.00126370426927	1900	-23341714.1529	0.000421234756401
-0.00133021502028	2000	-24028797.3545	0.000443405006738
-0.0013967257713	2100	-24641471.1658	0.000465575257075
-0.00146323652231	2200	-25177475.3835	0.000487745507411
-0.00152974727333	2300	-25663746.9348	0.000509915757748
-0.00159625802434	2400	-26097247.6459	0.000532086008085
-0.00166276877535	2500	-26434308.9027	0.000554256258422
-0.00172927952637	2600	-26633600.2556	0.000576426508759
-0.00179579027738	2700	-26777857.9584	0.000598596759096
-0.0018623010284	2800	-26832990.5778	0.000620767009433
-0.00192881177941	2900	-26782996.2913	0.00064293725977
-0.00199532253043	3000	-26638836.0303	0.000665107510106
-0.00206183328144	3100	-26239667.0088	0.000687277760443
