# stiffnessNum
 1.644e+11  4.665e+10  4.644e+10  2.513e+08  1.344e+09 -2.798e+08
 4.658e+10  1.659e+11  4.724e+10 -1.311e+08  9.259e+06  2.433e+08
 4.654e+10  4.723e+10  1.639e+11 -5.670e+07  7.699e+08  7.977e+07
 1.982e+08 -2.117e+08 -5.529e+07  5.974e+10  1.322e+08 -9.562e+06
 1.273e+09 -9.865e+07  7.631e+08  1.040e+08  5.909e+10  1.711e+08
-1.254e+08  2.157e+08 -1.060e+08  5.022e+07  1.789e+08  5.927e+10

# stiffnessTheor
 1.665e+11  4.710e+10  4.694e+10  2.433e+08  1.138e+09 -2.294e+08
 4.710e+10  1.680e+11  4.753e+10 -2.903e+08 -3.924e+07  3.618e+08
 4.694e+10  4.753e+10  1.660e+11 -8.562e+07  6.008e+08  6.679e+07
 2.433e+08 -2.903e+08 -8.562e+07  6.061e+10  7.177e+07  3.248e+06
 1.138e+09 -3.924e+07  6.008e+08  7.177e+07  5.996e+10  2.400e+08
-2.294e+08  3.618e+08  6.679e+07  3.248e+06  2.400e+08  6.018e+10

# sumladiv3v
10.4474880903
