# stiffnessNum
 1.497e+10  5.228e+09  5.247e+09  1.151e+08  2.189e+08  3.936e+07
 5.199e+09  1.541e+10  5.753e+09  1.701e+08 -1.397e+08  3.479e+07
 5.003e+09  5.475e+09  1.419e+10  1.773e+08 -1.452e+08 -1.199e+08
 1.491e+08 -2.272e+08  2.271e+08  5.113e+09  1.649e+08 -3.776e+07
-3.498e+07 -8.479e+07 -5.548e+07 -4.564e+07  4.913e+09  8.352e+07
 1.636e+08  1.551e+08 -3.529e+08  8.515e+07  8.922e+07  4.844e+09

# stiffnessTheor
 1.970e+10  5.580e+09  5.524e+09  1.216e+08  1.050e+08  5.100e+07
 5.580e+09  1.987e+10  5.721e+09 -1.022e+08 -1.082e+08  1.898e+08
 5.524e+09  5.721e+09  1.884e+10  5.900e+07 -1.173e+08  4.625e+07
 1.216e+08 -1.022e+08  5.900e+07  7.252e+09  5.343e+07 -1.112e+08
 1.050e+08 -1.082e+08 -1.173e+08  5.343e+07  7.046e+09  1.235e+08
 5.100e+07  1.898e+08  4.625e+07 -1.112e+08  1.235e+08  7.129e+09

# sumladiv3v
1.22730276283
