   0.000000e+00  -1.763500e+07  -1.128900e-01  -1.089600e-01
  -3.500000e-05  -1.877800e+07   0.000000e+00   0.000000e+00
  -7.000000e-05  -1.992200e+07   0.000000e+00  -6.150900e-10
  -1.050000e-04  -2.106600e+07  -1.230200e-09  -1.230200e-09
  -1.400000e-04  -2.220900e+07  -2.460400e-09  -2.460400e-09
  -1.750000e-04  -2.335300e+07   0.000000e+00   0.000000e+00
  -2.100000e-04  -2.449700e+07   0.000000e+00   0.000000e+00
  -2.450000e-04  -2.564100e+07   1.230200e-09   1.230200e-09
  -2.800000e-04  -2.678400e+07  -1.230200e-09  -1.230200e-09
  -3.150000e-04  -2.792800e+07   1.230200e-09   1.230200e-09
  -3.500000e-04  -2.907200e+07   2.460400e-09   1.230200e-09
  -3.850000e-04  -3.021500e+07   1.230200e-09   2.460400e-09
  -4.200000e-04  -3.135900e+07  -1.230200e-09  -1.230200e-09
  -4.550000e-04  -3.250300e+07   1.230200e-09   1.230200e-09
  -4.900000e-04  -3.364700e+07   1.230200e-09   1.230200e-09
  -5.250000e-04  -3.479000e+07   2.460400e-09   0.000000e+00
  -5.600000e-04  -3.593400e+07  -1.230200e-09   0.000000e+00
  -5.950000e-04  -3.707800e+07   1.230200e-09   1.230200e-09
  -6.300000e-04  -3.822100e+07   1.230200e-09   1.230200e-09
  -6.650000e-04  -3.936500e+07   2.460400e-09   2.460400e-09
  -7.000000e-04  -3.663100e+07  -3.869900e+00  -3.869900e+00
  -7.350000e-04  -3.349900e+07  -3.358200e+00  -3.358200e+00
  -7.700000e-04  -3.086800e+07  -3.032400e+00  -3.032400e+00
  -8.050000e-04  -2.860100e+07  -2.678100e+00  -2.678100e+00
  -8.400000e-04  -2.661200e+07  -2.401700e+00  -2.401700e+00
  -8.750000e-04  -2.484500e+07  -2.078300e+00  -2.078300e+00
  -9.100000e-04  -2.325900e+07  -1.899100e+00  -1.899100e+00
  -9.450000e-04  -2.182500e+07  -1.746100e+00  -1.746100e+00
  -9.800000e-04  -2.051800e+07  -1.539700e+00  -1.539700e+00
  -1.015000e-03  -1.932200e+07  -1.363000e+00  -1.363000e+00
  -1.050000e-03  -1.822300e+07  -1.268700e+00  -1.268700e+00
  -1.085000e-03  -1.720800e+07  -1.129900e+00  -1.129900e+00
  -1.120000e-03  -1.626800e+07  -1.008600e+00  -1.008600e+00
  -1.155000e-03  -1.539500e+07  -9.456700e-01  -9.456700e-01
  -1.190000e-03  -1.458200e+07  -8.473900e-01  -8.473900e-01
  -1.225000e-03  -1.382300e+07  -7.605000e-01  -7.605000e-01
  -1.260000e-03  -1.311400e+07  -6.834500e-01  -6.834500e-01
  -1.295000e-03  -1.244900e+07  -6.149600e-01  -6.149600e-01
  -1.330000e-03  -1.182600e+07  -5.807700e-01  -5.807700e-01
  -1.365000e-03  -1.124000e+07  -5.236800e-01  -5.236800e-01
  -1.400000e-03  -1.068900e+07  -4.726200e-01  -4.726200e-01
  -1.435000e-03  -1.017000e+07  -4.268900e-01  -4.268900e-01
  -1.470000e-03  -9.679900e+06  -3.858700e-01  -3.858700e-01
  -1.505000e-03  -9.217600e+06  -3.659900e-01  -3.659900e-01
  -1.540000e-03  -8.780800e+06  -3.312600e-01  -3.312600e-01
  -1.575000e-03  -8.367700e+06  -3.000100e-01  -3.000100e-01
  -1.610000e-03  -7.976600e+06  -2.718400e-01  -2.718400e-01
  -1.645000e-03  -7.606300e+06  -2.464500e-01  -2.464500e-01
  -1.680000e-03  -7.255200e+06  -2.235200e-01  -2.235200e-01
  -1.715000e-03  -6.922300e+06  -2.028200e-01  -2.028200e-01
  -1.750000e-03  -6.606300e+06  -1.930700e-01  -1.930700e-01
  -1.785000e-03  -6.306300e+06  -1.753300e-01  -1.753300e-01
  -1.820000e-03  -6.021300e+06  -1.592700e-01  -1.592700e-01
  -1.855000e-03  -5.750300e+06  -1.447300e-01  -1.447300e-01
  -1.890000e-03  -5.492700e+06  -1.315500e-01  -1.315500e-01
  -1.925000e-03  -5.247600e+06  -1.196100e-01  -1.196100e-01
  -1.960000e-03  -5.014400e+06  -1.087900e-01  -1.087900e-01
  -1.995000e-03  -4.792300e+06  -1.037900e-01  -1.037900e-01
  -2.030000e-03  -4.580800e+06  -9.444100e-02  -9.444100e-02
  -2.065000e-03  -4.379300e+06  -8.595500e-02  -8.595500e-02
  -2.100000e-03  -4.187300e+06  -7.824700e-02  -7.824700e-02
  -2.135000e-03  -4.004200e+06  -7.124500e-02  -7.124500e-02
  -2.170000e-03  -3.829600e+06  -6.488200e-02  -6.488200e-02
  -2.205000e-03  -3.663100e+06  -5.909800e-02  -5.909800e-02
  -2.240000e-03  -3.504200e+06  -5.383900e-02  -5.383900e-02
  -2.275000e-03  -3.352600e+06  -4.905500e-02  -4.905500e-02
  -2.310000e-03  -3.207900e+06  -4.688600e-02  -4.688600e-02
  -2.345000e-03  -3.069700e+06  -4.273300e-02  -4.273300e-02
  -2.380000e-03  -2.937800e+06  -3.895400e-02  -3.895400e-02
  -2.415000e-03  -2.811800e+06  -3.551300e-02  -3.551300e-02
  -2.450000e-03  -2.691400e+06  -3.238000e-02  -3.238000e-02
  -2.485000e-03  -2.576400e+06  -2.952700e-02  -2.952700e-02
  -2.520000e-03  -2.466500e+06  -2.692800e-02  -2.692800e-02
  -2.555000e-03  -2.361400e+06  -2.456100e-02  -2.456100e-02
  -2.590000e-03  -2.261000e+06  -2.240400e-02  -2.240400e-02
  -2.625000e-03  -2.165000e+06  -2.043900e-02  -2.043900e-02
