# stiffnessNum
 1.963e+13 -9.597e+12 -1.000e+13 -4.477e+11 -1.290e+11  8.976e+11
-9.603e+12  2.164e+13 -1.201e+13  3.836e+11  2.650e+11 -3.772e+11
-9.995e+12 -1.201e+13  2.204e+13  6.400e+10 -1.364e+11 -5.199e+11
-4.521e+11  3.903e+11  6.164e+10  1.405e+13  2.780e+11 -2.428e+11
-1.296e+11  2.647e+11 -1.354e+11  2.610e+11  1.402e+13 -4.982e+11
 8.859e+11 -3.668e+11 -5.186e+11 -2.475e+11 -4.932e+11  1.437e+13

# stiffnessTheor
 4.468e+13 -2.244e+13 -2.221e+13 -4.889e+11 -6.647e+11  3.723e+11
-2.244e+13  4.547e+13 -2.300e+13  5.686e+11  4.352e+11 -1.860e+11
-2.221e+13 -2.300e+13  4.525e+13 -7.968e+10  2.294e+11 -1.860e+11
-4.889e+11  5.686e+11 -7.968e+10  3.243e+13  7.384e+10  3.260e+11
-6.647e+11  4.352e+11  2.294e+11  7.384e+10  3.288e+13 -4.180e+11
 3.723e+11 -1.860e+11 -1.860e+11  3.260e+11 -4.180e+11  3.364e+13

# sumladiv3v
1.22730276283
