 4.771e+10  8.161e+09  8.267e+09 -1.229e+08 -5.703e+07 -2.688e+08
 8.161e+09  4.724e+10  8.176e+09 -7.553e+07 -3.707e+07 -3.764e+07
 8.267e+09  8.176e+09  4.757e+10 -3.143e+07 -1.269e+08 -1.379e+08
-1.229e+08 -7.553e+07 -3.143e+07  1.954e+10 -9.559e+07 -6.067e+07
-5.703e+07 -3.707e+07 -1.269e+08 -9.559e+07  1.954e+10 -4.539e+07
-2.688e+08 -3.764e+07 -1.379e+08 -6.067e+07 -4.539e+07  1.971e+10
