# stiffnessNum
 3.824e+10  1.234e+10  1.252e+10 -7.054e+07 -2.745e+08 -1.416e+08
 1.233e+10  3.788e+10  1.238e+10 -4.714e+07 -5.742e+07 -4.366e+07
 1.251e+10  1.238e+10  3.806e+10 -1.416e+08 -1.154e+08 -2.915e+07
-7.007e+07 -4.777e+07 -1.377e+08  1.269e+10 -3.890e+07 -8.730e+07
-2.586e+08 -4.146e+07 -1.042e+08 -3.225e+07  1.287e+10 -4.750e+07
-1.345e+08 -4.502e+07 -3.110e+07 -8.461e+07 -4.078e+07  1.271e+10

# stiffnessTheor
 3.975e+10  1.282e+10  1.301e+10 -3.406e+07 -3.076e+08 -1.085e+08
 1.282e+10  3.919e+10  1.282e+10 -3.701e+07 -5.788e+07 -3.420e+07
 1.301e+10  1.282e+10  3.957e+10 -1.467e+08 -1.524e+08 -4.437e+07
-3.406e+07 -3.701e+07 -1.467e+08  1.315e+10 -4.484e+07 -5.917e+07
-3.076e+08 -5.788e+07 -1.524e+08 -4.484e+07  1.333e+10 -3.461e+07
-1.085e+08 -3.420e+07 -4.437e+07 -5.917e+07 -3.461e+07  1.314e+10

# sumladiv3v
2.61086893561
