# stiffnessNum
 1.180e+12 -4.600e+11 -4.595e+11 -2.423e+09 -1.714e+09  3.458e+09
-4.601e+11  1.188e+12 -4.652e+11  2.106e+09 -3.365e+08 -2.503e+09
-4.594e+11 -4.651e+11  1.185e+12  3.642e+08  3.967e+09 -8.025e+08
-2.437e+09  1.645e+09  7.058e+08  8.166e+11 -3.455e+08  5.725e+09
-3.563e+09 -4.269e+08  5.774e+09 -1.749e+08  8.181e+11 -2.303e+09
 3.742e+09 -2.649e+09 -9.922e+08  3.999e+09 -2.507e+09  8.230e+11

# stiffnessTheor
 1.201e+12 -4.710e+11 -4.694e+11 -2.433e+09 -2.032e+09  3.390e+09
-4.710e+11  1.209e+12 -4.753e+11  2.174e+09  3.924e+08 -2.523e+09
-4.694e+11 -4.753e+11  1.205e+12  1.265e+08  3.339e+09 -6.679e+08
-2.433e+09  2.174e+09  1.265e+08  8.323e+11 -1.698e+08  4.641e+09
-2.032e+09  3.924e+08  3.339e+09 -1.698e+08  8.330e+11 -2.764e+09
 3.390e+09 -2.523e+09 -6.679e+08  4.641e+09 -2.764e+09  8.368e+11

# sumladiv3v
10.4474880903
