 6.560e+10  3.727e+08  4.602e+08  7.324e+07  4.602e+06  1.617e+08
 3.727e+08  6.689e+10  4.536e+08  5.529e+07  5.254e+07  4.026e+07
 4.602e+08  4.536e+08  6.610e+10  2.020e+06  5.852e+07  1.135e+08
 7.324e+07  5.529e+07  2.020e+06  3.286e+10  8.287e+07  2.736e+07
 4.602e+06  5.254e+07  5.852e+07  8.287e+07  3.304e+10  8.849e+06
 1.617e+08  4.026e+07  1.135e+08  2.736e+07  8.849e+06  3.277e+10
