   0.000000e+00  -3.491200e+07  -6.754000e+00  -6.410000e+00
  -3.500000e-05  -3.477800e+07  -2.074200e+01  -2.074200e+01
  -7.000000e-05  -3.195200e+07  -1.823300e+01  -1.823300e+01
  -1.050000e-04  -2.954200e+07  -1.614300e+01  -1.614300e+01
  -1.400000e-04  -2.744200e+07  -1.451600e+01  -1.451600e+01
  -1.750000e-04  -2.558600e+07  -1.319300e+01  -1.319300e+01
  -2.100000e-04  -2.392700e+07  -1.153600e+01  -1.153600e+01
  -2.450000e-04  -2.243100e+07  -1.063000e+01  -1.063000e+01
  -2.800000e-04  -2.107300e+07  -9.392500e+00  -9.392500e+00
  -3.150000e-04  -1.983200e+07  -8.329700e+00  -8.329700e+00
  -3.500000e-04  -1.869300e+07  -7.766000e+00  -7.766000e+00
  -3.850000e-04  -1.764300e+07  -6.926800e+00  -6.926800e+00
  -4.200000e-04  -1.667200e+07  -6.191800e+00  -6.191800e+00
  -4.550000e-04  -1.577100e+07  -5.545300e+00  -5.545300e+00
  -4.900000e-04  -1.493300e+07  -5.214800e+00  -5.214800e+00
  -5.250000e-04  -1.415200e+07  -4.685200e+00  -4.685200e+00
  -5.600000e-04  -1.342200e+07  -4.214700e+00  -4.214700e+00
  -5.950000e-04  -1.273900e+07  -3.795800e+00  -3.795800e+00
  -6.300000e-04  -1.209800e+07  -3.422000e+00  -3.422000e+00
  -6.650000e-04  -1.149600e+07  -3.237700e+00  -3.237700e+00
  -7.000000e-04  -1.093000e+07  -2.924200e+00  -2.924200e+00
  -7.350000e-04  -1.039700e+07  -2.643000e+00  -2.643000e+00
  -7.700000e-04  -9.895000e+06  -2.390600e+00  -2.390600e+00
  -8.050000e-04  -9.421000e+06  -2.163600e+00  -2.163600e+00
  -8.400000e-04  -8.973200e+06  -1.959400e+00  -1.959400e+00
  -8.750000e-04  -8.549900e+06  -1.861700e+00  -1.861700e+00
  -9.100000e-04  -8.149300e+06  -1.687800e+00  -1.687800e+00
  -9.450000e-04  -7.770000e+06  -1.530800e+00  -1.530800e+00
  -9.800000e-04  -7.410600e+06  -1.389000e+00  -1.389000e+00
  -1.015000e-03  -7.069800e+06  -1.260800e+00  -1.260800e+00
  -1.050000e-03  -6.746400e+06  -1.144900e+00  -1.144900e+00
  -1.085000e-03  -6.439500e+06  -1.040100e+00  -1.040100e+00
  -1.120000e-03  -6.147900e+06  -9.451000e-01  -9.451000e-01
  -1.155000e-03  -5.870800e+06  -9.009200e-01  -9.009200e-01
  -1.190000e-03  -5.607300e+06  -8.191600e-01  -8.191600e-01
  -1.225000e-03  -5.356700e+06  -7.450200e-01  -7.450200e-01
  -1.260000e-03  -5.118300e+06  -6.777600e-01  -6.777600e-01
  -1.295000e-03  -4.891300e+06  -6.167200e-01  -6.167200e-01
  -1.330000e-03  -4.675100e+06  -5.613000e-01  -5.613000e-01
  -1.365000e-03  -4.469200e+06  -5.109700e-01  -5.109700e-01
  -1.400000e-03  -4.273000e+06  -4.652400e-01  -4.652400e-01
  -1.435000e-03  -4.085900e+06  -4.236900e-01  -4.236900e-01
  -1.470000e-03  -3.907600e+06  -4.047500e-01  -4.047500e-01
  -1.505000e-03  -3.737500e+06  -3.687300e-01  -3.687300e-01
  -1.540000e-03  -3.575200e+06  -3.359700e-01  -3.359700e-01
  -1.575000e-03  -3.420400e+06  -3.061700e-01  -3.061700e-01
  -1.610000e-03  -3.272600e+06  -2.790500e-01  -2.790500e-01
  -1.645000e-03  -3.131500e+06  -2.543700e-01  -2.543700e-01
  -1.680000e-03  -2.996800e+06  -2.319000e-01  -2.319000e-01
  -1.715000e-03  -2.868200e+06  -2.114400e-01  -2.114400e-01
  -1.750000e-03  -2.745300e+06  -1.928100e-01  -1.928100e-01
  -1.785000e-03  -2.627900e+06  -1.758400e-01  -1.758400e-01
  -1.820000e-03  -2.515700e+06  -1.682200e-01  -1.682200e-01
  -1.855000e-03  -2.408500e+06  -1.534400e-01  -1.534400e-01
  -1.890000e-03  -2.306000e+06  -1.399800e-01  -1.399800e-01
  -1.925000e-03  -2.208000e+06  -1.277100e-01  -1.277100e-01
  -1.960000e-03  -2.114300e+06  -1.165300e-01  -1.165300e-01
