# dmg1		dmg2		dmg3		i		strain		stress
0.0	0.0	0.0	70	-5.90291829829e-05	-2011393.67069
0.0	0.0	0.0	140	-0.000118058365966	-4039740.31329
0.0	0.0	0.0	210	-0.000177087548949	-6083470.96209
3.43587585195e-05	-8.45493397682e-06	-1.28796137196e-05	280	-0.000236116731932	-8095500.15356
0.00018036982448	3.05693040173e-05	-0.000102740897749	350	-0.000295145914915	-10132406.3431
0.000711205718236	0.000326958261618	-0.000502013347845	420	-0.000354175097897	-12092826.2178
0.00201369931799	0.0012415136398	-0.00156053157001	490	-0.00041320428088	-14010439.6801
0.00423947661493	0.00319782031754	-0.00354455545478	560	-0.000472233463863	-15822771.6473
0.00741583990501	0.00602891831418	-0.00637259210482	630	-0.000531262646846	-17569737.6016
0.0114359180239	0.00962850705037	-0.00992624349238	700	-0.000590291829829	-19252389.7943
0.0161631416376	0.0140023640607	-0.0141295758547	770	-0.000649321012812	-20882279.1126
0.0215590360361	0.0190491939462	-0.0189034593569	840	-0.000708350195795	-22459584.6357
0.0275257539945	0.0249215593557	-0.0242477123802	910	-0.000767379378778	-23983472.7898
0.0340688637413	0.0311234814827	-0.0299411860185	980	-0.000826408561761	-25459167.1336
0.0412392553944	0.0379822530123	-0.0360944142542	1050	-0.000885437744744	-26893611.9593
0.050218799283	0.0452912475968	-0.0430197899154	1120	-0.000944466927727	-28242160.9331
0.0603489262226	0.0533554955453	-0.050487558829	1190	-0.00100349611071	-29509560.3352
0.0695932115812	0.063412830653	-0.0582150574266	1260	-0.00106252529369	-30721735.058
0.0799297233068	0.0726687919049	-0.0660016905712	1330	-0.00112155447668	-31926145.0256
0.0923724716846	0.0844028502542	-0.0752264552721	1400	-0.00118058365966	-32934830.2016
0.103206391978	0.0960096463587	-0.0836673157864	1470	-0.00123961284264	-34005236.2825
0.114888595411	0.107797874976	-0.0925442699202	1540	-0.00129864202562	-35026251.5392
0.126621080273	0.118788904228	-0.100978902923	1610	-0.00135767120861	-36058439.7908
0.142041200839	0.133350676732	-0.111488392583	1680	-0.00141670039159	-36797324.0524
0.156381541153	0.146374222185	-0.121022076166	1750	-0.00147572957457	-37619029.4954
0.171164522162	0.15958617332	-0.130720217228	1820	-0.00153475875756	-38363045.311
0.189593715141	0.177075687692	-0.142070901017	1890	-0.00159378794054	-38763040.1376
0.209502849208	0.193059222789	-0.152913306906	1960	-0.00165281712352	-39087188.7208
0.227870087162	0.206803636473	-0.162270851074	2030	-0.0017118463065	-39484963.2842
0.247559599122	0.222512985765	-0.172343800082	2100	-0.00177087548949	-39667318.0993
0.269806266792	0.24347051047	-0.18388691054	2170	-0.00182990467247	-39399868.1978
0.298314686804	0.268238858945	-0.1962515119	2240	-0.00188893385545	-38514987.4623
0.325497509409	0.288736445578	-0.206469426884	2310	-0.00194796303844	-37707707.3216
0.350484310951	0.310399282199	-0.216046565525	2380	-0.00200699222142	-36728892.9238
0.374567045559	0.329894303274	-0.223602754837	2450	-0.0020660214044	-35749663.7077
0.39516395386	0.348995634232	-0.228753957339	2520	-0.00212505058738	-34839079.2345
0.413441999936	0.368929557421	-0.232782038336	2590	-0.00218407977037	-33517429.7676
0.432553572472	0.386786734013	-0.23484278948	2660	-0.00224310895335	-31940138.2362
0.452029975709	0.405630615446	-0.235441232233	2730	-0.00230213813633	-30246627.0023
0.471182485375	0.423051159446	-0.23461583987	2800	-0.00236116731932	-27998042.3466
0.488555516067	0.44009888316	-0.230426339649	2870	-0.0024201965023	-25853905.1107
0.501187642038	0.455242272224	-0.227636279817	2940	-0.00247922568528	-23860594.6313
0.510224442771	0.46787546786	-0.22431635504	3010	-0.00253825486827	-22300513.2163
0.519480983857	0.478111913311	-0.220589067858	3080	-0.00259728405125	-20869581.279
0.52766526159	0.487533417305	-0.217946687459	3150	-0.00265631323423	-19428906.3644
0.534513334605	0.496289373308	-0.213957382963	3220	-0.00271534241721	-17870352.1548
0.542152135171	0.503915631983	-0.208360496307	3290	-0.0027743716002	-16206403.2009
0.548085863194	0.511434913873	-0.202128729266	3360	-0.00283340078318	-14611449.8586
0.552961370472	0.517813547731	-0.196835311217	3430	-0.00289242996616	-13375919.4068
0.556132305858	0.52376678537	-0.189696312027	3500	-0.00295145914915	-12224389.5904
