# stiffnessNum
 2.547e+10  9.130e+09  9.132e+09 -4.202e+07  2.984e+08 -4.593e+06
 9.128e+09  2.516e+10  9.118e+09 -1.535e+08 -9.845e+07  1.508e+08
 9.152e+09  9.095e+09  2.578e+10 -5.074e+07  2.128e+08 -1.027e+07
-3.293e+07 -1.407e+08 -6.413e+07  8.526e+09 -1.676e+05 -1.177e+08
 2.726e+08 -1.045e+08  1.918e+08 -9.113e+06  8.557e+09  1.027e+07
-2.497e+06  1.589e+08 -3.367e+07 -1.169e+08  1.311e+07  8.534e+09

# stiffnessTheor
 2.767e+10  9.187e+09  9.259e+09  3.807e+07  2.660e+08  1.486e+07
 9.187e+09  2.727e+10  9.205e+09 -1.552e+08 -1.046e+08  1.355e+08
 9.259e+09  9.205e+09  2.786e+10 -1.924e+07  1.536e+08  6.609e+06
 3.807e+07 -1.552e+08 -1.924e+07  9.435e+09  7.002e+06 -1.038e+08
 2.660e+08 -1.046e+08  1.536e+08  7.002e+06  9.490e+09  3.773e+07
 1.486e+07  1.355e+08  6.609e+06 -1.038e+08  3.773e+07  9.416e+09

# sumladiv3v
1.84128661899
