# stiffnessNum
 4.457e+10  4.600e+08  4.405e+08 -1.974e+08  2.589e+08  1.584e+07
 4.020e+08  4.438e+10  3.938e+08  1.037e+07 -4.499e+07 -1.218e+08
 6.345e+08  2.862e+08  4.443e+10 -1.455e+08  3.986e+08  9.625e+07
 3.345e+07  1.824e+08 -1.367e+08  2.201e+10  7.282e+07  1.856e+08
-1.870e+07 -6.712e+07  1.327e+08  1.895e+06  2.213e+10 -6.375e+07
 1.624e+08 -7.651e+07 -7.556e+07  1.903e+08 -1.151e+07  2.186e+10

# stiffnessTheor
 4.611e+10  0.000e+00  0.000e+00  0.000e+00  1.575e+08  7.850e+07
 0.000e+00  4.566e+10  0.000e+00 -6.818e+07  0.000e+00  7.850e+07
 0.000e+00  0.000e+00  4.632e+10 -6.818e+07  1.575e+08  0.000e+00
 0.000e+00 -6.818e+07 -6.818e+07  2.300e+10  3.925e+07  7.875e+07
 1.575e+08  0.000e+00  1.575e+08  3.925e+07  2.311e+10 -3.409e+07
 7.850e+07  7.850e+07  0.000e+00  7.875e+07 -3.409e+07  2.294e+10

# sumladiv3v
1.84128661899
