# stiffnessNum
 1.025e+14 -5.113e+13 -5.106e+13 -2.715e+11 -3.013e+11  3.769e+11
-5.113e+13  1.031e+14 -5.170e+13  2.308e+11 -3.235e+10 -2.776e+11
-5.106e+13 -5.169e+13  1.030e+14  4.066e+10  3.355e+11 -9.918e+10
-2.648e+11  1.920e+11  7.271e+10  7.638e+13 -3.984e+10  5.791e+11
-4.815e+11 -3.313e+10  5.165e+11 -2.057e+10  7.660e+13 -2.529e+11
 3.920e+11 -2.896e+11 -1.022e+11  3.987e+11 -2.729e+11  7.706e+13

# stiffnessTheor
 1.046e+14 -5.229e+13 -5.210e+13 -2.700e+11 -3.190e+11  3.653e+11
-5.229e+13  1.053e+14 -5.276e+13  2.486e+11  4.356e+10 -2.910e+11
-5.210e+13 -5.276e+13  1.051e+14  2.134e+10  2.772e+11 -7.414e+10
-2.700e+11  2.486e+11  2.134e+10  7.800e+13 -2.433e+10  4.684e+11
-3.190e+11  4.356e+10  2.772e+11 -2.433e+10  7.814e+13 -3.032e+11
 3.653e+11 -2.910e+11 -7.414e+10  4.684e+11 -3.032e+11  7.849e+13

# sumladiv3v
10.4474880903
