   0.000000e+00  -3.918400e+07  -1.545400e+01  -1.500800e+01
  -3.500000e-05  -3.760900e+07  -5.472500e+01  -5.472500e+01
  -7.000000e-05  -3.430200e+07  -4.673000e+01  -4.673000e+01
  -1.050000e-04  -3.155100e+07  -4.085200e+01  -4.085200e+01
  -1.400000e-04  -2.919400e+07  -3.645400e+01  -3.645400e+01
  -1.750000e-04  -2.713600e+07  -3.296500e+01  -3.296500e+01
  -2.100000e-04  -2.531400e+07  -2.872600e+01  -2.872600e+01
  -2.450000e-04  -2.368200e+07  -2.639900e+01  -2.639900e+01
  -2.800000e-04  -2.220800e+07  -2.328000e+01  -2.328000e+01
  -3.150000e-04  -2.086900e+07  -2.061400e+01  -2.061400e+01
  -3.500000e-04  -1.964400e+07  -1.919300e+01  -1.919300e+01
  -3.850000e-04  -1.852000e+07  -1.710200e+01  -1.710200e+01
  -4.200000e-04  -1.748300e+07  -1.527400e+01  -1.527400e+01
  -4.550000e-04  -1.652300e+07  -1.366800e+01  -1.366800e+01
  -4.900000e-04  -1.563300e+07  -1.284500e+01  -1.284500e+01
  -5.250000e-04  -1.480400e+07  -1.153400e+01  -1.153400e+01
  -5.600000e-04  -1.403100e+07  -1.037100e+01  -1.037100e+01
  -5.950000e-04  -1.330800e+07  -9.335700e+00  -9.335700e+00
  -6.300000e-04  -1.263200e+07  -8.413100e+00  -8.413100e+00
  -6.650000e-04  -1.199700e+07  -7.956800e+00  -7.956800e+00
  -7.000000e-04  -1.140100e+07  -7.184200e+00  -7.184200e+00
  -7.350000e-04  -1.084100e+07  -6.491600e+00  -6.491600e+00
  -7.700000e-04  -1.031300e+07  -5.870000e+00  -5.870000e+00
  -8.050000e-04  -9.815300e+06  -5.311500e+00  -5.311500e+00
  -8.400000e-04  -9.345600e+06  -4.809000e+00  -4.809000e+00
  -8.750000e-04  -8.901900e+06  -4.568200e+00  -4.568200e+00
  -9.100000e-04  -8.482300e+06  -4.140700e+00  -4.140700e+00
  -9.450000e-04  -8.085200e+06  -3.754900e+00  -3.754900e+00
  -9.800000e-04  -7.709200e+06  -3.406600e+00  -3.406600e+00
  -1.015000e-03  -7.352900e+06  -3.091900e+00  -3.091900e+00
  -1.050000e-03  -7.015000e+06  -2.807300e+00  -2.807300e+00
  -1.085000e-03  -6.694300e+06  -2.549800e+00  -2.549800e+00
  -1.120000e-03  -6.389900e+06  -2.316700e+00  -2.316700e+00
  -1.155000e-03  -6.100800e+06  -2.208100e+00  -2.208100e+00
  -1.190000e-03  -5.826000e+06  -2.007600e+00  -2.007600e+00
  -1.225000e-03  -5.564700e+06  -1.825700e+00  -1.825700e+00
  -1.260000e-03  -5.316100e+06  -1.660700e+00  -1.660700e+00
  -1.295000e-03  -5.079600e+06  -1.511000e+00  -1.511000e+00
  -1.330000e-03  -4.854400e+06  -1.375100e+00  -1.375100e+00
  -1.365000e-03  -4.640000e+06  -1.251700e+00  -1.251700e+00
  -1.400000e-03  -4.435700e+06  -1.139600e+00  -1.139600e+00
  -1.435000e-03  -4.241000e+06  -1.037800e+00  -1.037800e+00
  -1.470000e-03  -4.055500e+06  -9.913300e-01  -9.913300e-01
  -1.505000e-03  -3.878500e+06  -9.030700e-01  -9.030700e-01
  -1.540000e-03  -3.709800e+06  -8.227900e-01  -8.227900e-01
  -1.575000e-03  -3.548800e+06  -7.497700e-01  -7.497700e-01
  -1.610000e-03  -3.395100e+06  -6.833200e-01  -6.833200e-01
  -1.645000e-03  -3.248500e+06  -6.228600e-01  -6.228600e-01
  -1.680000e-03  -3.108500e+06  -5.678200e-01  -5.678200e-01
  -1.715000e-03  -2.974800e+06  -5.177000e-01  -5.177000e-01
  -1.750000e-03  -2.847100e+06  -4.720700e-01  -4.720700e-01
  -1.785000e-03  -2.725200e+06  -4.305100e-01  -4.305100e-01
  -1.820000e-03  -2.608700e+06  -4.118200e-01  -4.118200e-01
  -1.855000e-03  -2.497300e+06  -3.756500e-01  -3.756500e-01
  -1.890000e-03  -2.390900e+06  -3.426800e-01  -3.426800e-01
  -1.925000e-03  -2.289200e+06  -3.126400e-01  -3.126400e-01
  -1.960000e-03  -2.192000e+06  -2.852500e-01  -2.852500e-01
  -1.995000e-03  -2.099000e+06  -2.602900e-01  -2.602900e-01
  -2.030000e-03  -2.010100e+06  -2.375300e-01  -2.375300e-01
  -2.065000e-03  -1.925100e+06  -2.167800e-01  -2.167800e-01
  -2.100000e-03  -1.843700e+06  -1.978500e-01  -1.978500e-01
  -2.135000e-03  -1.766000e+06  -1.805900e-01  -1.805900e-01
  -2.170000e-03  -1.691500e+06  -1.729000e-01  -1.729000e-01
  -2.205000e-03  -1.620300e+06  -1.578400e-01  -1.578400e-01
  -2.240000e-03  -1.552200e+06  -1.441000e-01  -1.441000e-01
  -2.275000e-03  -1.487000e+06  -1.315600e-01  -1.315600e-01
  -2.310000e-03  -1.424600e+06  -1.201200e-01  -1.201200e-01
  -2.345000e-03  -1.364800e+06  -1.096800e-01  -1.096800e-01
  -2.380000e-03  -1.307600e+06  -1.001500e-01  -1.001500e-01
  -2.415000e-03  -1.252900e+06  -9.145900e-02  -9.145900e-02
