 1.640e+11  4.633e+10  4.625e+10  5.834e+08  3.438e+06  6.664e+08
 4.633e+10  1.639e+11  4.608e+10  5.239e+07  1.420e+07  1.952e+08
 4.625e+10  4.608e+10  1.650e+11  3.760e+08  3.646e+07  6.715e+08
 5.834e+08  5.239e+07  3.760e+08  5.886e+10  2.783e+08  3.035e+07
 3.438e+06  1.420e+07  3.646e+07  2.783e+08  5.864e+10  4.236e+08
 6.664e+08  1.952e+08  6.715e+08  3.035e+07  4.236e+08  5.877e+10
