# stiffnessNum
 1.536e+11  5.172e+10  5.151e+10  2.631e+08  1.350e+09 -3.349e+08
 5.172e+10  1.551e+11  5.226e+10 -2.472e+08 -2.557e+06  3.222e+08
 5.151e+10  5.226e+10  1.532e+11 -6.439e+07  7.030e+08  1.140e+07
 2.624e+08 -2.482e+08 -6.449e+07  5.189e+10  1.197e+08 -3.497e+07
 1.349e+09 -4.013e+06  7.027e+08  1.193e+08  5.124e+10  2.313e+08
-3.329e+08  3.218e+08  8.885e+06 -3.413e+07  2.314e+08  5.139e+10

# stiffnessTheor
 1.561e+11  5.229e+10  5.210e+10  2.700e+08  1.170e+09 -2.656e+08
 5.229e+10  1.576e+11  5.276e+10 -3.150e+08 -4.356e+07  3.907e+08
 5.210e+10  5.276e+10  1.556e+11 -8.774e+07  5.734e+08  7.414e+07
 2.700e+08 -3.150e+08 -8.774e+07  5.289e+10  7.419e+07 -4.313e+07
 1.170e+09 -4.356e+07  5.734e+08  7.419e+07  5.223e+10  2.700e+08
-2.656e+08  3.907e+08  7.414e+07 -4.313e+07  2.700e+08  5.242e+10

# sumladiv3v
10.4474880903
